Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz,COB1_2uA_Input_ASD_nV_per_sqrtHz,COB1_4uA_Input_ASD_nV_per_sqrtHz,COB2_1uA_Input_ASD_nV_per_sqrtHz,COB2_2uA_Input_ASD_nV_per_sqrtHz,COB2_4uA_Input_ASD_nV_per_sqrtHz,COB3_1uA_Input_ASD_nV_per_sqrtHz,COB3_2uA_Input_ASD_nV_per_sqrtHz,COB3_4uA_Input_ASD_nV_per_sqrtHz
7.88888888888889,11.6865847988297,17.3815129247638,33.9635645866387,13.9331827791522,16.6639548789257,648.357764968827,14.425740321303,15.8612852673364,609.964138173717
7.94444444444444,15.6135354520917,24.5660429527349,62.2245379323298,16.0158543143252,13.2042274272818,629.9932931044,21.9861285684592,12.9147734750505,574.278630747566
8,20.0736115464244,29.0844163452313,75.1356447596945,24.9200784852818,17.9756397765649,529.199196194268,21.39851022318,16.3747313516852,556.377364617766
8.05555555555556,15.518015250226,21.9285740003332,70.502500069023,18.0973820230369,20.4518735070914,609.889586413327,14.7000249328712,16.1804245464314,628.465058760488
8.11111111111111,10.6488364864804,20.9674710679742,46.5420619900407,15.4161190330591,19.7595893102188,543.5080295003,12.8639301537233,17.6493446087873,651.522984817618
8.16666666666667,13.4016388606684,26.9670987799683,57.3517176280977,14.9923336329446,18.9481057250059,653.167968687213,16.4915748379345,17.2644232082748,682.594467339069
8.22222222222222,15.1489167590409,30.2098611022799,60.2671413802839,17.6876534081038,18.0325320913961,787.856918983065,15.9091862984565,13.1261938053154,597.671304777173
8.27777777777778,15.9805464086866,31.9981561834873,55.9145967214269,18.9298362402048,19.114573630647,771.349313202392,17.5447706696444,12.5583774274947,680.288276345276
8.33333333333333,17.1070331107637,30.5870565692526,65.5168175509199,16.5711665522701,19.1222074216554,624.670263768026,21.1779571272315,13.4172148750533,589.830020260095
8.38888888888889,15.0172095582212,20.8234635792004,56.8738138946379,16.7625753026615,20.8639885576452,753.820001658136,16.0363504038566,17.2000804269202,629.205423673469
8.44444444444444,19.2933582476091,23.1645848762629,52.9914387402973,16.3031802573697,18.6057258548517,932.644535387918,15.9952425454922,19.4973588326693,609.04133842557
8.5,21.4283707835242,20.9672346409352,50.0729505176921,14.2070496051869,14.8045717825406,662.972944828803,18.407023930623,17.9990172023118,453.541327434832
8.55555555555555,20.6492671602366,22.082150094701,55.8123359901392,13.9083231202973,13.0596417230882,494.211504207268,14.9349087235747,13.6937543758649,712.820750691351
8.61111111111111,19.6517396056695,17.4667950547073,66.3614374223719,13.9504585269998,15.3225890510357,516.653416841931,15.5967834891459,14.1974060977679,519.511051647665
8.66666666666666,18.410807799748,20.8834211783339,58.6458191960315,15.2429821661887,14.8993489728887,469.875427500208,13.5250710403175,17.5116706315723,530.377181823185
8.72222222222222,13.0510097783261,27.8499851662514,52.3070846870275,18.2694916858681,19.79675054975,761.334572239331,10.8034691878977,15.4995403199558,602.083425600377
8.77777777777778,13.1842968219508,27.6180682631969,53.5298124749129,15.5476293131722,24.0886666375989,721.18336667897,13.8597642312933,14.3667762391455,549.326391213628
8.83333333333333,17.1223027856094,22.5313119715871,50.0920674932954,13.6702409853914,19.6544483980683,672.585129449453,16.5897734777676,16.2309508977152,481.234088944735
8.88888888888889,11.6201058162857,22.7805007891094,41.3650329003036,14.3400087352594,18.4186705963419,821.326945138289,17.258438110799,16.908425086543,602.177134138438
8.94444444444444,17.783048691634,17.5514812672398,56.3574437193764,13.8159080801491,15.6993541669501,682.07809077239,10.4748859790836,18.6565252644577,625.457035313565
9,21.6488311288789,23.7512674483538,59.0877518084006,16.5052691882684,18.7305373625205,499.122914275173,13.6722642584018,17.6745815426236,662.745547976379
9.05555555555555,18.1235804360739,26.7152387488266,57.3166998022527,15.6419495952491,17.5411416041526,515.934925891192,13.7579761248185,16.4673563181465,540.373834334089
9.11111111111111,12.8977030406749,24.265501798155,59.5145718625618,12.9786744431016,13.5700642368772,497.196137575229,10.051765797833,18.2204052513607,606.496086025561
9.16666666666666,14.1224637622226,21.0159712669274,51.2282603925105,13.2445020322974,16.3395615210637,655.597376133963,14.8165540701405,21.1672852370645,436.437295506862
9.22222222222222,13.9582244712207,19.3374179134684,45.7591642020209,12.4567967717599,14.6260080588656,598.258440125593,13.919776785578,19.3924596466539,611.596101996119
