Frequency_Hz,Supply3V3_10Capture_ASD_nV_per_sqrtHz,Supply6V6_10Capture_ASD_nV_per_sqrtHz
4.11111111111111,45.7438269901858,25.7625149659956
4.16666666666667,36.8345255487946,24.557005053643
4.22222222222222,36.8127671640492,21.2408843008249
4.27777777777778,53.4100285429833,21.9105725408118
4.33333333333333,60.0279495848001,25.5542249763662
4.38888888888889,46.8492945284803,24.6923850155726
4.44444444444444,39.5566338537845,22.691228155328
4.5,37.4111074769326,23.7326515983601
4.55555555555555,41.3040657309581,24.420261667576
4.61111111111111,43.3335966899815,19.6097960037376
4.66666666666667,46.0289699244654,22.5383954217584
4.72222222222222,39.4395058744826,23.789318283889
4.77777777777778,30.7284241562539,17.5432761523576
4.83333333333333,35.1062194663659,23.0493799591625
4.88888888888889,34.1646910264975,29.1032209696106
4.94444444444444,51.0238604755173,25.6510565067084
5,69.6589242655372,29.2709984161758
5.05555555555556,43.4480775421548,21.1694565663991
5.11111111111111,41.814832470588,20.3965239826266
5.16666666666667,54.2613769783809,24.5579024314633
5.22222222222222,49.6396848781267,22.2955991696199
5.27777777777778,42.5298134892353,21.7753253364693
5.33333333333333,49.6107672192954,27.329455932386
5.38888888888889,35.6599404279303,23.0086876501597
5.44444444444444,38.8245931058481,19.0282600896512
5.5,27.6807027829643,18.4669600678096
5.55555555555555,24.1409486836424,17.7825240613036
5.61111111111111,37.366864860274,20.3614786887542
5.66666666666667,44.2373499559482,20.9705399157415
5.72222222222222,40.4547824921113,20.4364503760064
5.77777777777778,37.7795313519511,26.9277435275647
5.83333333333333,47.6988949534088,25.071292193455
5.88888888888889,41.729036943439,18.7993097469407
5.94444444444444,40.7831422668757,18.1563832467009
6,56.9342457275914,26.9209049148464
6.05555555555556,34.8478391792037,21.6975952610329
6.11111111111111,27.0811848566355,20.5296401630093
6.16666666666667,32.2578714450455,24.394175717978
6.22222222222222,28.4342982829782,21.8398026188167
6.27777777777778,32.9308965411816,23.7083740164124
6.33333333333333,37.8294685527219,21.7192037755913
6.38888888888889,37.9875149124414,20.6360950820864
6.44444444444444,22.6982240314632,16.2913922924597
6.5,23.8241720698644,11.4239406323311
6.55555555555555,36.3379969885639,17.0862533301101
6.61111111111111,38.8491534338131,15.0008892824303
6.66666666666667,32.4436544290333,18.4479240765539
6.72222222222222,22.653593107309,17.4125100109151
6.77777777777778,28.3884063587498,19.1226580712128
6.83333333333333,26.9336975046759,21.7179766446399
6.88888888888889,23.8160009182668,18.2266212750987
6.94444444444444,37.8608893691758,17.9162647337256
7,58.2140284395895,19.0374871847225
7.05555555555555,41.2451517935684,19.2448813723568
7.11111111111111,30.7192606603165,19.1478125727449
7.16666666666667,42.8988099419855,22.0145773492875
7.22222222222222,37.0642616138008,24.0652977489088
7.27777777777778,30.1214650731933,22.6992939705111
7.33333333333333,37.8950214793215,20.313493502869
7.38888888888889,31.0992360080179,23.6488522852944
7.44444444444444,29.6233753473378,17.1921287885666
7.5,26.8108110895981,18.9604233045079
7.55555555555555,28.5956915108636,18.4248585366435
7.61111111111111,39.8168963882256,19.8330335564055
7.66666666666666,42.9133175683378,23.5791640445166
7.72222222222222,44.1419348404613,24.9544125805054
7.77777777777778,41.8641923114943,18.7734132775613
7.83333333333333,26.2656213428222,16.0872470955173
7.88888888888889,34.0396293618861,18.9586365199185
7.94444444444444,40.4275866258249,18.7179620386328
8,44.1335088141075,21.5830711227798
8.05555555555556,32.5056058756873,17.6558465578595
8.11111111111111,33.309396492984,17.1679058861218
8.16666666666667,33.828696145683,17.8192331697586
8.22222222222222,35.4285184169487,14.9963403723937
8.27777777777778,35.8460719401676,17.6255613681064
8.33333333333333,39.6820194435832,22.6521394183746
8.38888888888889,27.8938710411582,19.9745153239028
8.44444444444444,34.8987536491078,22.1222914572362
8.5,41.24283301684,17.8798410747416
8.55555555555555,31.3487418873694,16.1631128725175
8.61111111111111,28.3823163066481,16.732302510621
8.66666666666666,29.9965398421101,17.6910975450479
8.72222222222222,25.8901784080873,13.1960116287473
8.77777777777778,30.8334879720514,17.4369243291866
8.83333333333333,31.2782120438398,21.767919395966
8.88888888888889,33.3887987514618,16.7658702214262
8.94444444444444,33.2842251101397,17.4548638598534
9,36.9952463052873,18.5751039296448
9.05555555555555,28.7394792717177,15.8822892891381
9.11111111111111,19.809697318208,13.0743478539028
9.16666666666666,26.1829413934785,9.53858910547536
9.22222222222222,34.6558072941199,11.2480226069608
9.27777777777778,27.6835976557781,12.3097443526837
9.33333333333333,30.6792828769567,20.1602152300142
9.38888888888889,33.0467520953842,20.9396086857152
9.44444444444444,31.467060465809,19.4498027093283
9.5,45.2623995436917,23.5681345381701
