Frequency_Hz,COB1_1uA_Input_ASD_nV_per_sqrtHz
10.9444444444444,14.512724542716
11,18.6379078200368
11.0555555555556,16.19632719435
11.1111111111111,13.1798131475537
11.1666666666667,17.7001650949276
11.2222222222222,19.3413408133056
11.2777777777778,17.4787230868092
11.3333333333333,18.8254924359795
11.3888888888889,18.5261631431444
11.4444444444444,13.7262210379821
11.5,12.8383415512469
11.5555555555556,16.1265515537975
11.6111111111111,17.7408687178003
11.6666666666667,21.7427809578452
11.7222222222222,23.9626619977156
11.7777777777778,21.5103869916509
11.8333333333333,15.4435620585608
11.8888888888889,17.3318868575272
11.9444444444444,15.4396480209362
12,16.5871692132733
12.0555555555556,12.0244380531305
12.1111111111111,14.3836441589341
12.1666666666667,19.1347873184182
12.2222222222222,17.3940381137582
12.2777777777778,17.9662177791541
12.3333333333333,22.6354983167644
12.3888888888889,19.9692346021387
12.4444444444444,16.9033012180668
12.5,17.1889083304787
12.5555555555556,15.8265273628211
12.6111111111111,16.4871614999673
12.6666666666667,13.3009431204417
12.7222222222222,16.6033411079968
12.7777777777778,17.5280632100757
12.8333333333333,15.4570261816986
12.8888888888889,17.697106343533
12.9444444444444,16.1566386989714
13,24.2905730304263
13.0555555555556,23.2021880336949
13.1111111111111,17.6465004667205
13.1666666666667,13.9222388635908
13.2222222222222,15.2933398092417
13.2777777777778,20.5333559540175
13.3333333333333,20.5668106297234
13.3888888888889,17.3303429365795
13.4444444444444,18.9422364225261
13.5,20.60302634978
13.5555555555556,17.7860721812605
13.6111111111111,19.9377990260602
13.6666666666667,18.6640483251774
13.7222222222222,18.182249615351
13.7777777777778,18.4920223756229
13.8333333333333,14.5760370970566
13.8888888888889,19.4115910521868
13.9444444444444,19.2674823764255
14,16.8344092155287
14.0555555555556,21.2869185461104
14.1111111111111,19.3679817213954
14.1666666666667,18.9763632599058
14.2222222222222,18.5714963869129
14.2777777777778,15.0679446206875
14.3333333333333,14.0478529902121
14.3888888888889,13.320321966346
14.4444444444444,16.5193591913911
14.5,15.340152576401
14.5555555555556,18.2252863756083
14.6388625342373,19.3577820030171
14.7222222222222,19.5676118670781
14.7777777777778,13.9425648453726
14.8333333333333,16.2228469117168
14.8888888888889,15.6147217868272
14.9444444444444,15.5520254354767
15,21.1679931171789
15.0555555555556,15.1204537721927
15.1111111111111,15.2850991061299
15.1944190534015,18.3047124846296
15.2777777777778,19.0210921916246
15.3333333333333,16.506903428496
15.3888888888889,16.8768722357334
15.4444444444444,17.3092486607959
15.5,19.0690114786656
15.5555555555556,22.2416349060818
15.6388642194398,21.9547513629856
15.7222222222222,17.7697962329215
15.7777777777778,14.0040654032699
15.8333333333333,13.7464365300872
15.8888888888889,19.4514802585262
15.9721980676146,20.0375579344117
16.0555555555556,17.2049017395215
16.1111111111111,14.2913043883807
16.1666666666667,16.2120404710991
16.2222222222222,15.5518780881999
16.3055318947396,15.9138019214192
16.3888888888889,17.8166378506791
16.4444444444444,13.0269648726415
16.5,14.2319485617771
16.5555555555556,19.5250675725678
16.6388657020799,20.0173247097965
16.7222222222222,19.0695201589512
16.7777777777778,16.3400702710051
16.8333333333333,16.5793845351775
16.916643860594,17.3004486706467
17,18.2011122745546
17.0555555555556,17.4948820211531
17.1388663785193,18.8561906304413
17.2222222222222,18.1196658354846
17.2777777777778,18.6180560123993
17.3333333333333,15.2195500520514
17.4166445153146,17.12194884653
17.5,17.6361296041972
17.5555555555556,13.1627078020096
17.6388670166094,13.9531444389178
17.7222222222222,17.377769807669
17.7777777777778,14.5997455287389
17.8610895109598,14.4992129508692
17.9444444444444,14.8784981062177
18,14.8320758068328
18.083311998622,13.0951510357557
18.1666666666667,16.8796338451081
18.2222222222222,14.7326781132037
18.3055344798395,16.8318715046406
18.3888888888889,15.3481658530577
18.4444444444444,13.0398559346201
18.5277569548442,15.8836776922072
18.6111111111111,19.9425282488425
18.6944238071539,14.4600403109673
18.7777777777778,12.1315934387777
18.8333333333333,15.5850366599325
18.9166462718115,14.9071888106278
19,23.7043287813007
19.0833131165993,18.3425459380153
19.1666666666667,15.4331594877795
19.2499799583029,18.4667828232924
19.3333333333333,17.7034270639152
19.3888888888889,14.8020222837171
19.4722024092465,18.4586420415012
19.5555555555556,14.7407808191688
19.6388692440574,14.8852860333379
19.7222222222222,13.8171350182038
19.8055360760384,16.4412298156973
19.8888888888889,17.0196132071787
19.9722029052603,43.149168203674
20.0555555555556,26.5337233447978
20.1388697317917,16.3565638179606
20.2222222222222,13.0529229953739
20.3055365556987,15.3912875300458
20.3888888888889,14.8590713255265
20.4722033770454,15.1052406373702
20.5555555555556,12.4994417930828
20.638870195894,12.4727696528239
20.7222222222222,11.4543906675562
